Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
10650000;15;2;40;11;16;10;17;0;0;1;0;0;0;0;0;0;0;1;0;0;0
17924134;3;3;85;40;22;2;16;0;0;1;0;0;0;0;0;0;0;0;0;1;0
12950000;6;3;55;41;6;6;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5850000;13;0;23;17;8;2;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0
67000000;14;4;91;59;11;10;40;0;0;0;1;0;0;0;0;0;0;1;0;0;0
7918104;16;6;24;9;8;11;14;0;0;0;1;0;0;0;0;0;0;0;0;0;1
6050000;12;0;16;10;2;4;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
39500000;9;3;107;68;7;31;34;0;0;0;0;0;0;0;0;1;0;1;0;0;0
68810269;8;4;108;56;15;9;37;0;0;0;0;0;0;1;0;0;0;1;0;0;0
9750000;21;2;45;30;6;1;9;1;0;0;0;0;0;0;0;0;0;1;0;0;0
3299000;11;0;11;7;2;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
25869284;18;4;108;51;23;18;24;0;0;0;0;0;1;0;0;0;0;0;0;1;0
7700000;26;0;29;17;20;3;14;0;0;1;0;0;0;0;0;0;0;1;0;0;0
8500000;21;0;30;19;6;14;18;0;0;0;0;1;0;0;0;0;0;1;0;0;0
8500000;21;0;30;19;6;14;18;0;0;0;0;1;0;0;0;0;0;1;0;0;0
246621277;11;4;169;101;19;8;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0
26500000;6;1;45;15;20;39;51;0;0;0;0;0;0;1;0;0;0;1;0;0;0
13999999;11;2;52;30;8;2;12;0;0;0;0;1;0;0;0;0;0;0;1;0;0
29999999;15;2;88;60;6;5;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0
20000000;19;4;81;57;7;12;12;0;0;0;0;0;1;0;0;0;0;0;0;1;0
37958600;17;3;71;50;13;5;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0
23500000;4;3;49;28;8;5;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
210000000;12;8;185;154;12;34;44;0;0;0;0;0;0;1;0;0;0;0;1;0;0
38000000;13;0;128;66;17;52;58;0;0;0;0;1;0;0;0;0;0;1;0;0;0
38000000;13;0;128;66;17;52;58;0;0;0;0;1;0;0;0;0;0;1;0;0;0
14000000;11;2;47;32;9;7;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0
156750000;43;7;284;145;30;1;5;0;0;0;0;0;1;0;0;0;0;0;0;1;0
12000000;12;2;54;29;12;7;15;0;0;1;0;0;0;0;0;0;0;1;0;0;0
52999000;13;3;100;52;14;9;37;0;0;0;0;0;0;1;0;0;0;1;0;0;0
15990000;8;2;58;31;10;2;22;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3649000;3;0;14;10;2;2;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
20500000;14;3;73;45;10;11;17;0;1;0;0;0;0;0;0;0;0;0;0;1;0
13500000;8;2;54;29;11;8;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
82000000;7;6;176;91;21;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
94000000;13;5;227;120;30;22;23;0;0;0;1;0;0;0;0;0;0;0;1;0;0
13500000;15;3;60;38;8;4;5;0;0;0;0;0;0;0;1;0;0;1;0;0;0
61190000;11;3;102;55;16;9;15;0;0;0;1;0;0;0;0;0;0;0;1;0;0
14700000;10;3;65;35;12;5;18;0;0;1;0;0;0;0;0;0;0;1;0;0;0
25500000;16;1;54;18;20;7;17;0;0;0;0;0;1;0;0;0;0;0;0;1;0
34632798;11;5;165;50;30;2;16;0;0;1;0;0;0;0;0;0;0;0;0;1;0
16500000;14;1;41;18;9;6;9;0;0;0;0;0;0;0;0;1;0;0;0;0;1
69900000;9;2;68;7;12;14;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0
5500000;12;0;20;10;4;3;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
72000000;20;0;206;150;20;22;51;0;0;0;0;0;0;0;0;1;0;1;0;0;0
72000000;20;0;206;150;20;22;51;0;0;0;0;0;0;0;0;1;0;1;0;0;0
55750000;12;3;83;46;15;7;50;0;1;0;0;0;0;0;0;0;0;0;0;1;0
15000000;6;1;35;17;10;8;8;0;0;0;0;0;0;0;0;0;1;1;0;0;0
4760000;4;0;25;14;8;4;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
4760000;4;0;25;14;8;4;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
140000000;4;5;201;156;25;3;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
140000000;4;5;201;156;25;3;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
24200000;12;3;90;44;20;11;33;0;0;0;0;0;0;0;0;1;0;0;0;1;0
40000000;12;2;77;28;31;6;10;0;0;0;0;0;0;1;0;0;0;0;0;1;0
104609742;15;2;74;39;12;3;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
280500000;6;4;165;85;16;2;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
54450000;7;3;90;56;15;11;13;1;0;0;0;0;0;0;0;0;0;1;0;0;0
15990000;11;1;50;12;8;2;6;0;1;0;0;0;0;0;0;0;0;0;0;1;0
11500000;14;2;54;32;9;11;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
9800000;10;1;37;19;9;2;17;1;0;0;0;0;0;0;0;0;0;0;0;0;1
7900000;26;0;30;20;5;5;14;0;0;1;0;0;0;0;0;0;0;1;0;0;0
8300000;9;0;22;13;8;17;33;0;0;0;0;0;0;0;1;0;0;1;0;0;0
13240292;15;4;65;32;16;4;24;0;0;1;0;0;0;0;0;0;0;0;0;0;1
52000000;5;1;52;12;29;3;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0
27990000;5;3;71;32;20;2;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
24000000;21;1;44;20;13;9;32;0;0;0;0;0;0;0;0;0;1;1;0;0;0
216000000;12;4;182;94;21;3;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
13000000;14;1;31;16;8;2;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
19499000;7;2;52;30;9;9;14;0;0;0;0;0;0;0;1;0;0;0;0;0;1
55000000;3;3;146;76;24;4;39;1;0;0;0;0;0;0;0;0;0;0;1;0;0
67138235;14;3;104;34;24;10;33;0;0;0;0;0;0;1;0;0;0;1;0;0;0
19000000;11;3;76;44;9;2;22;0;0;0;0;0;0;0;1;0;0;0;0;1;0
9750000;30;2;42;23;7;4;15;0;0;0;0;0;0;0;0;1;0;1;0;0;0
214076500;12;4;163;84;20;2;10;0;0;0;0;0;0;1;0;0;0;1;0;0;0
11500000;17;0;23;16;3;17;39;1;0;0;0;0;0;0;0;0;0;0;0;1;0
6310899;11;6;23;9;8;1;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27950000;13;1;40;18;10;2;41;0;0;0;1;0;0;0;0;0;0;0;0;1;0
25200000;12;1;44;12;18;14;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0
16700000;4;2;56;30;12;15;28;0;0;0;1;0;0;0;0;0;0;0;1;0;0
70000000;5;4;120;62;16;4;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0
236565000;3;6;225;116;25;2;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0
3800000;22;0;19;11;8;1;17;0;0;0;0;0;0;0;0;1;0;1;0;0;0
30900000;6;3;91;50;35;18;54;0;0;0;1;0;0;0;0;0;0;0;0;1;0
9900000;21;0;38;16;14;4;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0
9900000;21;0;38;16;14;4;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0
28324800;7;6;33;21;3;6;19;0;0;0;0;0;0;1;0;0;0;0;0;1;0
15300000;10;2;44;31;5;7;9;0;0;0;0;0;0;0;0;1;0;0;0;0;1
23500000;18;2;70;35;10;5;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1
6900000;21;0;22;13;8;7;7;0;0;0;0;1;0;0;0;0;0;0;0;0;1
20290000;13;4;86;45;22;14;18;0;0;1;0;0;0;0;0;0;0;1;0;0;0
56000000;20;4;144;70;18;9;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0
35964753;14;2;109;82;15;37;58;0;0;0;0;1;0;0;0;0;0;0;0;1;0
11400000;17;3;48;35;6;8;9;0;0;0;0;0;0;0;0;1;0;1;0;0;0
10950000;8;0;26;15;7;16;28;0;0;0;1;0;0;0;0;0;0;0;0;1;0
125000000;4;5;200;103;23;7;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0
13500000;29;4;63;46;6;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
8000000;7;0;24;16;4;5;22;0;0;0;0;0;1;0;0;0;0;1;0;0;0
52000000;14;3;100;62;9;5;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0
115000000;13;3;121;66;15;16;39;0;1;0;0;0;0;0;0;0;0;0;1;0;0
115000000;13;3;121;66;15;16;39;0;1;0;0;0;0;0;0;0;0;0;1;0;0
13100000;11;2;54;33;8;14;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1
23000000;18;1;39;15;18;7;46;0;0;0;0;0;0;1;0;0;0;0;0;1;0
291922500;44;6;342;175;25;2;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0
13500000;18;2;53;32;9;8;17;1;0;0;0;0;0;0;0;0;0;0;0;0;1
16000000;20;3;51;27;10;4;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
73000000;7;6;208;107;23;10;19;0;0;0;1;0;0;0;0;0;0;0;1;0;0
73000000;7;6;208;107;23;10;19;0;0;0;1;0;0;0;0;0;0;0;1;0;0
16500000;10;2;48;31;9;10;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
12900000;14;2;46;32;6;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1
17900000;12;1;31;11;10;25;5;0;0;0;0;0;1;0;0;0;0;0;1;0;0
10800000;30;2;50;27;9;1;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0
107800000;10;4;154;79;15;4;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0
4150000;13;0;12;9;2;1;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0
89000000;6;6;189;127;22;3;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0
89000000;6;6;189;127;22;3;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0
189000000;4;7;240;155;20;19;18;0;1;0;0;0;0;0;0;0;0;0;1;0;0
11900000;24;1;32;19;8;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1
16200000;15;3;57;42;5;2;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
8892400;9;1;37;17;11;14;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1
10118827;12;0;33;19;9;3;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0
10118827;12;0;33;19;9;3;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0
15000000;6;1;36;12;17;2;25;0;0;0;0;0;0;0;0;0;1;0;1;0;0
54900000;1;4;102;53;20;8;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0
7500000;19;1;32;13;10;2;18;0;0;0;0;1;0;0;0;0;0;1;0;0;0
150000000;1;5;350;16;35;17;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0
150000000;1;5;350;16;35;17;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0
32000000;11;3;82;53;9;3;8;0;0;0;0;0;1;0;0;0;0;0;0;1;0
27000000;15;3;72;46;8;2;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1
68000000;23;0;101;70;30;11;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0
22222222;20;2;101;50;25;4;8;0;0;1;0;0;0;0;0;0;0;1;0;0;0
38000000;11;3;78;59;7;2;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0
44000000;9;3;104;55;15;8;23;0;1;0;0;0;0;0;0;0;0;0;0;1;0
20230244;7;1;63;25;14;4;7;0;0;0;0;0;1;0;0;0;0;0;0;1;0
89990000;9;5;317;215;30;24;27;0;0;0;0;0;1;0;0;0;0;1;0;0;0
49903000;12;3;97;51;14;17;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
186070000;6;4;161;83;20;5;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
97799000;6;3;97;51;14;10;10;0;0;0;0;0;0;1;0;0;0;1;0;0;0
17800000;11;1;45;18;13;24;25;0;0;0;0;0;1;0;0;0;0;0;0;1;0
12703654;14;2;53;25;12;12;18;0;0;1;0;0;0;0;0;0;0;0;0;0;1
175000000;10;4;162;115;20;10;13;0;1;0;0;0;0;0;0;0;0;0;1;0;0
65000000;6;4;103;70;12;5;7;0;0;0;0;0;0;1;0;0;0;1;0;0;0
20000000;5;2;72;35;14;6;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0
7900000;15;0;28;20;9;4;5;0;0;0;0;0;0;0;0;1;0;0;1;0;0
21500000;24;2;55;30;11;16;47;0;0;0;0;0;1;0;0;0;0;1;0;0;0
31616040;16;2;48;26;10;6;38;0;0;0;0;1;0;0;0;0;0;0;0;1;0
9400000;14;0;25;12;6;15;33;0;0;0;0;0;0;0;1;0;0;0;0;1;0
79900000;4;4;138;85;8;4;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0
56000000;7;5;95;50;14;15;18;0;0;0;1;0;0;0;0;0;0;0;1;0;0
150000000;7;4;151;78;19;14;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
24000000;18;1;36;23;8;20;46;0;0;0;0;0;0;1;0;0;0;1;0;0;0
11300000;6;2;44;29;7;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
16100000;6;2;46;25;5;4;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
532450000;10;5;231;75;45;5;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
104000000;9;6;161;49;20;22;28;0;0;0;0;0;0;1;0;0;0;1;0;0;0
104000000;9;6;161;49;20;22;28;0;0;0;0;0;0;1;0;0;0;1;0;0;0
330000000;10;5;285;146;22;7;18;0;0;0;0;0;0;1;0;0;0;1;0;0;0
26900000;13;3;82;57;8;9;46;0;0;0;0;0;0;1;0;0;0;0;0;1;0
19000000;16;2;43;23;12;11;22;0;0;0;1;0;0;0;0;0;0;0;1;0;0
12000000;25;3;58;44;7;9;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1
32270000;4;4;100;57;14;17;25;0;0;0;0;0;1;0;0;0;0;0;0;1;0
30300000;15;3;55;28;17;5;14;0;0;0;0;0;0;0;0;0;1;0;0;1;0
64000000;8;4;93;49;9;7;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
17990000;19;3;77;54;8;1;8;0;0;0;0;0;1;0;0;0;0;1;0;0;0
145000000;6;4;200;103;23;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
145000000;6;4;200;103;23;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
24900000;9;2;64;34;12;11;25;0;0;0;0;0;0;0;1;0;0;0;0;1;0
16900000;7;1;49;25;11;3;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1
22000000;10;0;31;25;5;12;14;0;0;0;0;0;0;1;0;0;0;0;0;1;0
90000000;16;4;148;77;18;2;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0
24900000;15;2;57;34;10;8;22;0;0;0;0;0;0;0;0;1;0;0;0;1;0
4150000;21;0;17;12;2;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1
268940000;24;6;384;196;38;1;26;0;1;0;0;0;0;0;0;0;0;0;1;0;0
29052438;2;0;79;42;13;10;15;0;0;0;0;1;0;0;0;0;0;0;0;0;1
29052438;2;0;79;42;13;10;15;0;0;0;0;1;0;0;0;0;0;0;0;0;1
76500000;9;4;116;72;14;5;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1
134681000;6;0;138;30;18;4;7;0;0;0;0;0;0;1;0;0;0;1;0;0;0
157500000;43;5;202;104;23;3;5;0;0;0;0;0;1;0;0;0;0;0;1;0;0
41590000;11;4;104;55;15;14;15;0;0;0;0;0;0;0;0;0;1;1;0;0;0
25550000;12;3;78;42;13;3;17;0;0;0;0;1;0;0;0;0;0;0;0;0;1
28900000;16;4;89;47;23;8;8;0;0;0;0;1;0;0;0;0;0;0;0;0;1
6696984;4;6;20;9;5;5;19;0;0;0;0;0;1;0;0;0;0;0;0;0;1
37636906;5;3;93;36;34;32;54;0;0;0;0;1;0;0;0;0;0;0;0;1;0
25900000;15;2;69;37;12;10;20;0;0;0;0;0;0;0;0;0;1;0;0;1;0
12300000;17;2;58;29;10;14;16;0;0;0;0;1;0;0;0;0;0;0;0;0;1
12800000;28;4;62;46;7;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
17900000;9;1;31;11;10;25;58;0;0;0;0;0;1;0;0;0;0;0;1;0;0
16000000;5;1;39;19;8;17;17;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13500000;13;3;59;40;6;5;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
8900000;5;0;26;20;4;3;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0
11250000;7;1;41;21;8;6;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0
17500000;24;3;74;46;10;11;16;0;0;0;0;0;0;0;0;1;0;0;0;1;0
5805000;8;0;13;13;7;1;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
5805000;8;0;13;13;7;1;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
115000000;15;3;119;62;16;2;11;0;0;0;0;0;0;1;0;0;0;0;1;0;0
50000000;13;3;77;40;20;5;25;0;1;0;0;0;0;0;0;0;0;0;1;0;0
5699999;16;0;21;13;8;2;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0
23500000;12;2;52;31;6;7;9;0;1;0;0;0;0;0;0;0;0;0;0;1;0
9100000;10;1;38;18;8;7;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
57463509;8;3;99;64;29;7;13;0;0;0;0;0;0;0;0;0;1;1;0;0;0
80000000;4;2;92;48;14;15;77;0;0;0;0;0;0;1;0;0;0;0;0;1;0
12000000;16;0;22;19;2;4;28;0;0;0;0;0;0;0;1;0;0;1;0;0;0
8225616;5;6;23;18;8;5;25;0;0;0;0;0;1;0;0;0;0;0;0;0;1
18500000;1;1;37;12;15;22;29;0;0;0;0;1;0;0;0;0;0;0;0;0;1
170000000;11;5;175;90;21;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
49000000;4;2;73;36;13;7;10;0;0;0;0;0;0;1;0;0;0;0;0;1;0
16100000;20;1;39;25;8;7;18;0;0;0;0;1;0;0;0;0;0;0;0;1;0
218000000;4;4;200;103;60;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
17000000;15;3;87;50;15;1;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8500000;11;1;33;15;7;8;17;0;0;0;0;0;0;0;1;0;0;1;0;0;0
205104600;6;5;235;120;26;6;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
16950000;5;4;63;34;11;6;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
26200000;12;1;45;12;18;21;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
35000000;12;3;79;53;9;7;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1
20600000;11;1;47;17;14;2;25;0;1;0;0;0;0;0;0;0;0;1;0;0;0
10000000;13;1;36;17;9;2;22;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11000000;13;2;46;30;7;4;12;0;0;0;0;0;0;0;0;0;1;0;0;0;1
16026504;7;6;26;13;4;23;43;0;0;0;0;1;0;0;0;0;0;0;0;0;1
105021000;5;3;116;61;16;3;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0
50040000;7;2;55;8;11;12;46;0;1;0;0;0;0;0;0;0;0;1;0;0;0
23500000;8;3;72;50;7;3;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1
32000000;6;3;57;31;11;22;58;0;0;0;0;1;0;0;0;0;0;0;1;0;0
92888978;13;5;162;84;20;20;20;0;0;0;0;0;0;0;0;0;1;0;1;0;0
94500000;12;4;116;73;15;40;44;0;0;0;0;0;0;1;0;0;0;0;1;0;0
34000000;15;3;87;57;10;3;9;0;0;0;0;1;0;0;0;0;0;0;0;1;0
9590000;12;0;21;17;21;14;25;0;1;0;0;0;0;0;0;0;0;0;0;1;0
26000000;13;4;95;64;10;5;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0
9708098;13;1;36;12;9;9;17;0;1;0;0;0;0;0;0;0;0;0;0;0;1
103000000;10;3;110;57;8;6;22;0;0;0;0;0;0;1;0;0;0;0;1;0;0
63938160;17;5;128;49;41;33;33;0;0;0;0;0;0;1;0;0;0;1;0;0;0
15100000;23;2;68;34;10;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1
20000000;14;1;40;23;10;5;29;0;0;0;0;0;0;0;0;0;1;0;0;1;0
23000000;4;3;61;39;7;5;12;0;0;0;0;0;1;0;0;0;0;0;0;0;1
51758000;7;3;73;41;5;3;19;0;0;0;0;0;0;1;0;0;0;1;0;0;0
13500000;11;1;40;20;12;7;12;0;0;0;0;0;0;0;0;0;1;0;0;1;0
44200000;7;4;108;75;9;2;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1
14000000;11;2;53;31;9;16;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1
60000000;18;3;161;71;12;38;48;0;0;0;0;0;0;0;0;1;0;0;0;1;0
37900000;20;2;65;8;12;3;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0
22490000;8;1;46;15;20;3;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0
7190000;12;0;15;10;7;5;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0
49499000;10;3;110;58;14;26;30;0;0;0;0;0;0;0;1;0;0;0;1;0;0
11700000;6;0;25;14;8;8;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
91000000;17;5;212;20;24;23;23;0;1;0;0;0;0;0;0;0;0;1;0;0;0
4070000;5;0;25;14;8;1;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0
4070000;5;0;25;14;8;1;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0
54000000;10;3;103;47;18;5;25;0;1;0;0;0;0;0;0;0;0;1;0;0;0
120000000;23;5;170;97;20;19;25;0;1;0;0;0;0;0;0;0;0;1;0;0;0
191073684;9;4;226;116;25;4;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13150000;18;1;33;18;10;10;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0
18300000;8;2;65;36;10;17;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0
329868000;7;4;214;110;20;3;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0
37990000;20;2;65;35;12;3;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
264978354;6;4;192;99;22;10;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0
16950000;13;2;51;30;8;12;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3950000;7;0;10;7;7;1;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
68390000;11;3;98;49;9;2;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0
16750000;3;1;37;18;8;2;19;0;0;0;0;0;0;1;0;0;0;0;0;1;0
5400000;10;0;15;12;2;1;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0
13690000;12;1;38;19;8;6;14;0;0;0;0;0;0;0;0;1;0;0;0;1;0
110000000;18;6;356;195;20;23;26;0;0;0;0;0;0;0;0;1;0;0;1;0;0
74250000;17;4;140;109;17;17;24;0;0;0;0;0;0;1;0;0;0;1;0;0;0
11000000;6;2;44;30;6;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1
277200000;14;7;440;224;43;13;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
73854000;6;0;77;8;13;5;7;0;0;0;0;0;0;1;0;0;0;1;0;0;0
228078567;12;3;146;82;10;3;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
14800000;13;3;64;45;7;4;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
77500000;10;4;103;60;29;4;20;0;0;0;0;0;0;1;0;0;0;1;0;0;0
85000000;20;4;204;105;23;8;8;0;0;1;0;0;0;0;0;0;0;0;1;0;0
12500000;10;2;38;11;18;15;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0
12400000;18;3;49;33;6;6;9;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11250000;21;0;27;24;8;4;8;0;0;0;0;1;0;0;0;0;0;1;0;0;0
115000000;9;5;250;120;16;16;22;0;1;0;0;0;0;0;0;0;0;0;1;0;0
8700000;13;0;19;12;8;5;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1
168259500;18;4;134;72;21;3;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0
14000000;3;2;58;34;12;10;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1
247500000;7;2;165;9;20;50;53;0;1;0;0;0;0;0;0;0;0;0;1;0;0
28000000;29;2;69;32;11;3;15;0;0;0;0;0;0;0;0;0;1;0;0;1;0
22000000;13;2;55;30;9;11;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
8150000;17;0;27;15;8;20;22;0;0;0;1;0;0;0;0;0;0;0;0;0;1
4500000;15;0;16;14;8;1;14;0;0;0;0;0;0;1;0;0;0;0;0;0;1
24000000;10;2;68;40;11;7;19;0;0;0;1;0;0;0;0;0;0;0;0;0;1
22500000;6;1;47;28;10;10;10;0;0;0;0;0;0;1;0;0;0;0;0;1;0
9500000;12;1;37;19;8;9;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
38000000;8;3;65;35;8;8;10;0;0;0;0;0;0;1;0;0;0;0;1;0;0
6141338;17;6;19;8;3;15;15;0;0;1;0;0;0;0;0;0;0;0;0;0;1
14490000;22;3;65;39;8;4;12;0;0;0;0;1;0;0;0;0;0;0;1;0;0
20900000;5;2;47;30;7;3;8;0;0;0;0;0;0;0;0;0;1;0;0;1;0
13350000;18;1;35;14;9;4;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
10900000;11;0;77;53;7;3;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0
10900000;11;0;77;53;7;3;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0
105000000;10;4;142;100;20;9;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
6997897;6;6;21;7;4;7;13;0;0;1;0;0;0;0;0;0;0;0;0;0;1
112000000;29;4;157;130;20;44;53;0;1;0;0;0;0;0;0;0;0;1;0;0;0
250000000;5;6;282;171;20;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
250000000;5;6;282;171;20;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
18800000;13;2;51;33;9;4;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
34380000;10;3;79;42;13;2;21;0;0;0;0;1;0;0;0;0;0;0;0;1;0
52950000;20;4;101;59;6;15;29;0;0;0;0;0;0;0;0;0;1;0;0;1;0
13500000;18;1;35;20;17;11;24;0;0;0;0;0;0;0;1;0;0;0;0;0;1
8600000;8;0;15;15;7;4;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
